istasyon_adi,lat,lon,brand,has_lpg,has_charge
Remzi Çavuş,41.277458,36.187514,Aytemiz,True,False
Taybe Akaryakıt Enerji ve Turizm Ti Limited Şirketi,41.487,36.0904,Aytemiz,True,True
Sam Grp Petrol İnş. San. Ve Tic. Lt,41.085974,36.833242,Aytemiz,True,False
Akman Süt ve Orman Ürünleri Hayvanc İnş. San. ve Tic. Ltd. Şti.,40.911682,35.895941,Aytemiz,True,False
Ekrem Topal Petrol İnş.Nak.Oto.Gıda Sanayi Ticaret Ltd.Şti.,41.566159,35.882603,Aytemiz,True,False
Varan Enerji Petrol Ürünleri Sanayi Ticaret Anonim Şirketi,41.244663,36.400336,Aytemiz,False,False
Genç Akaryakıt ve Petrol Ürün. Sanayi Ticaret Limited Şirketi,41.2933,36.253,Aytemiz,True,False
Sm Güler Petrol Ür. Gıda Nak. İnş.Paz.San. ve Tic.Ltd.Şti,41.4961,36.0734,Aytemiz,True,False
Sonpet Akaryakıt İnş.Otm.Gıd. Taş.Ymk.Tmz.Hiz.Tic.San.Ltd.Şt,41.197337,36.723208,Aytemiz,True,False
LVN Akaryakıt İç Ve Dış Tic. A.Ş.,41.21999,36.452006,Aytemiz,True,False
Yeşiloğlu Akaryakıt İnşaat Malz.San.Tic.Ltd.Şti.,41.236248,36.411991,Aytemiz,True,False
Bingöller Beyaz Eşya Pet. Ürün. Ltd,37.940988,41.709643,Aytemiz,True,False
Şahinoğlu İnşaat Pet.Ürün.Tic.Ltd.Ş,37.934626,41.957207,Aytemiz,True,False
Atabay Akaryakıt İnş.Taah.Tur. Ve Temizlik Hiz.Tic.Ltd.Şti.,37.9508,41.8914,Aytemiz,True,False
Yalçın Küçükbaş (1 Boyabat),41.465151,34.811418,Aytemiz,True,False
Yalçın Küçükbaş (2 Boyabat),41.504137,34.764139,Aytemiz,True,False
Genç Petrol Ürünleri Taşımacılık Tu İnşaat Gıda Sanayi ve Ticaret Limi,41.8661,35.0654,Aytemiz,True,False
Deveciler Akar. Tic. Ve San.Ltd.Şti,39.743841,37.027055,Aytemiz,True,False
İşleyenler Pet.Ürünl. Oto. Taş. İnş Müh. İnş. Malz.Emlak Turz..Elek.Te,39.872157,38.106413,Aytemiz,True,False
Şimşekler Grup Tarım Ürün.Taş. San. Ve Tic. Ltd. Şti,39.771492,37.085029,Aytemiz,False,False
Sivas Traktör Tar.Alet.Tar.ve Hay.D Tük.Mal.Pet.Ür.Nak.Oto.İml.İhr.İth,39.341758,36.382403,Aytemiz,True,False
İnallar Otomotiv Akaryakıt Petrol Ürünleri Nakliye İnş.Tic.Ltd.Şti.,40.110629,38.358007,Aytemiz,True,False
Tuğut Petrol Otomotiv Turizm Sanayi Ticaret Limited Şirketi,39.736515,37.030447,Aytemiz,True,True
Ay Yıldız Akaryakıt Turizm Sanayi Ticaret Limited Şirketi,39.869703,36.590983,Aytemiz,True,False
Lodos-3 Yatırım Enerji İnşaat Taahhüt Akaryakıt Gıda Nakliiyat A.,39.743938,37.025858,Aytemiz,True,False
Zenkar Tarım Akaryakıt Gıda İnşaat Nakliye San Tic Ltd Şti,39.179079,36.083983,Aytemiz,True,False
Şanlı Gübre Gıda İnşaat Petrol Sana Ticaret Limited Şirketi,39.223972,37.401629,Aytemiz,True,False
Aren Petrol Anonim Şirketi,39.814387,36.274774,Aytemiz,False,False
Molla Akaryakıt-2 İhr. Tic. San. Ltd. Şti,39.826023,37.277893,Aytemiz,True,False
Gemerek Motorlu Taşıyıcı Pet Gıd.San.Tic.Ltd.Şti.,39.209606,36.10028,Aytemiz,False,False
Liv Enerji-2 İnşaat Taahhüt Lojs.Madn.San.Tic.Ltd.Şti.,39.869317,36.623983,Aytemiz,True,False
Kılıç Pet. Oto Lastik Nak. İnş Tur. Gıd. San. ve Tic. LTDŞTİ,38.705117,37.40497,Aytemiz,True,False
Bem Petrol Turizm İnş.Tic.Ltd.Şti.,37.152846,38.808963,Aytemiz,True,False
Gül Pet.Gübre Bayi San.Ve Tic.Ltd.Ş,37.358787,38.519395,Aytemiz,True,False
Hasanoğlu Yapı İnşaat Petrol San.Tic.Ltd.Şti.,37.27905,38.793801,Aytemiz,True,False
Asoğlu Akaryakıt Petrol Ürünleri Sa  Ve Ticaret Limited Şirketi,37.269562,38.762426,Aytemiz,True,False
İmam Çiftçi Petrol Ür.İnş.Nak.Gıd.S Tic.Ltd.Şti,37.273191,38.795889,Aytemiz,True,False
Ekinci Ektiren Petrol Nakliyat Tarı İnş. San ve Tic Ltd Şti,37.228175,39.775389,Aytemiz,True,False
Bekenler Nak. Tar. Gıd. İnş. San. Ve Tic. Ltd. Şti.,36.880525,40.036051,Aytemiz,True,False
Bozan Sarı ve Oğulları Akar.Nak Tur.Seyahat.İth.İhr.Ltd.Şti,37.1128,38.821,Aytemiz,True,False
Mehmet Badıllı Petrol İnşaat San. Ve Tic. Limited Şirketi,37.160671,38.878554,Aytemiz,True,False
Er-Sa Petrol İnşaat Sanayi Ve Ticaret Limited Şirketi,37.747953,39.315798,Aytemiz,True,False
Açıksu Petrol Ürünleri Nak.İnş Sanayi Ve Ticaret Ltd. Şti.,37.186187,38.765256,Aytemiz,True,False
Esapet Ener. Pet. Oto. Gıd.Nak İnş San ve Tic A.Ş.,37.2116,38.7978,Aytemiz,True,False
Nergiz Akaryakıt Ürünleri Gıda İnş. Nak.San.ve Tic.Ltd.Şti,37.3278,42.1847,Aytemiz,False,False
Nazım Yarapsanlı Yarapsanlı Akaryakıt,41.057399,27.508446,Aytemiz,False,False
Sevinçler (2 Muratlı) İnş.Nak. Gıd.San.Tic.A.Ş,41.108353,27.492063,Aytemiz,False,False
Sevinçler (1 Süleymanpaşa) İnş.Nak. San.Tic.A.Ş,40.97895,27.534215,Aytemiz,True,False
Ballı Koll.Şti. Cemil ve Murat Ball,40.87293,26.993386,Aytemiz,True,True
Kardeşler Petrol Ürünleri Pazarlama Ticaret Anonim Şirketi,41.161062,27.790003,Aytemiz,False,False
Free Akaryakıt Pazarlama Ve Ticaret Limited Şirketi,41.191101,27.820799,Aytemiz,True,True
Çebi Petrol Ürn.Nak.Paz.San.Ve Tic. Şti,41.010554,27.717542,Aytemiz,True,False
Eroğlu Grup Akaryakıt İnşaat Orman Sanayi ve Ticaret Limited Şirketi,41.145385,27.852628,Aytemiz,True,False
Ağır Petrol Sanayi ve Ticaret Limit,41.393725,27.924744,Aytemiz,True,False
Ersar İnşaat(Ergene) Hırdavat Petro Bilgisayar ve Ticaret Sanayi Ltd.Ş,41.288771,27.666921,Aytemiz,False,False
Çelikler Grup Enerji Sanayi Anonim Şirketi,40.866252,26.729572,Aytemiz,True,False
Çeliksoy Petrol-2 Gıda Nakliye İnş.San.Tic.Ltd.Şti.,41.293508,27.936007,Aytemiz,True,False
Trakyam Petrol Ürünleri Oto.Nak.Gıd.San.Tic.Ltd.Şti.,40.935233,27.297846,Aytemiz,False,False
Sınırlı Sorumlu 1 NoluTekirdağ Lojs.Kar.Yol.Yük.Taş.Koop.,40.966476,27.502398,Aytemiz,False,False
GGG Petrolleri - 10 San.Tic.A.Ş.,40.980755,27.550313,Aytemiz,True,False
Zile Lop Et Mobilya Pet.İnş.Ltd.Şti,40.310507,35.914347,Aytemiz,True,False
Ergünler Petrol Orman Ürünleri Gıda Sanayi Ticaret Limited Şirketi,40.337572,37.540535,Aytemiz,True,False
Başak Petrol Ürünleri Otelcilik San Ve Ticaret Limited Şirketi,40.681651,36.552406,Aytemiz,True,False
Ahsen Çiçek Petrol Petrol Ürünleri Ve Ticaret Limited Şirketi,40.297966,36.553177,Aytemiz,True,False
Akdağ Bora (2 Tokat) Petrol Ürünler İnş.Taah.San. Ve Tic.Ltd.Şti.,40.333148,36.530398,Aytemiz,True,False
Şen Petrol Otomotiv A.Ş.,40.348406,36.506408,Aytemiz,True,False
Çamiçi PetrolKuyumculuk Turizm İnşa Ve Day.Tük.Mal.San.Tic.Ltd.Şti,40.571775,36.951382,Aytemiz,True,False
Topsakal Bilgi Teknolojileri Petrol Turizm Insaat San. Tic. Ltd. Sti.,40.634124,36.994257,Aytemiz,True,False
Arslan Akaryakıt Ürüneri Sanayi Ticaret Ltd Şti,40.38013,36.093148,Aytemiz,True,False
Has Tokat Turz.İnş.Hayv.Akr. Ürn.Oto.San.Tic.Ltd.Şti.,40.3153,36.3985,Aytemiz,True,False
ULS Akaryakıt Sanayi Tic.Ltd.Şti.,40.3329,36.5351,Aytemiz,True,False
Ali Usta - Birol Usta,41.072796,39.354812,Aytemiz,True,False
Adıgüzel Petrol Ürün.Tic.Nak.Ltd.Şt,40.873635,39.684254,Aytemiz,True,False
Aytekin Çanakçıoğlu Petrol Ltd.Şti.,41.056593,39.530573,Aytemiz,True,False
Er-Boz Pet.Ürün.San.Tic.Ltd.Şti.,40.911308,39.288769,Aytemiz,True,False
İpekyolu Petrol Ürünleri Turizm Tic. ve San.A.Ş.,40.808707,39.600916,Aytemiz,True,False
Yıldızlı Petrol (2 Akçaabat) Ürün. Tic.Ltd.Şti.,40.994882,39.569653,Aytemiz,True,False
Eroğlu Er Pet.İnş.Nak. Ve Tic.Ltd.Ş,40.963032,39.988883,Aytemiz,True,False
Erbaşaranlar Petrol Ürünleri Nakliy İnş.Ve Tic.Ltd.Şti.,41.015511,39.594538,Aytemiz,True,False
Birol Usta,41.064368,39.215981,Aytemiz,True,False
Süleyman Suha Bayraktar-Bayraktar P,40.93225,40.065199,Aytemiz,True,False
Zengin Kömür (1 Ortahisar) İşlet.Na  Turizm Sanayi Ticaret Limited  Şi,40.983954,39.749416,Aytemiz,True,False
Aytemiz (Trabzon) Petrolcülük Tic.Ltd.Şti.,40.991609,39.791169,Aytemiz,True,True
Ede Lojistik 2 Pet.Ür.Teks.İnş.Otom Tarım Hay.San.ve Tic.Ltd.Şti,40.964106,39.837817,Aytemiz,False,False
Nusret Çakiroglu Turizm Ins. Ltd. S,40.966254,40.302308,Aytemiz,True,True
Aytemiz (Beşirli-Ortahisar-Trabzon) Petrolcülük Tic.Ltd.Şti.,40.99636,39.673249,Aytemiz,False,True
Aydınlar Grup İnşaat Akaryakıt İnşa Turizm Ticaret Limited Şirketi,41.0006,39.7395,Aytemiz,False,False
Engin Petrol Ürün. İnş. Nak. Haf. Mad. Bet. San.Ve Tic. Ltd,41.039087,39.280234,Aytemiz,True,True
Ali Usta - Birol Usta - 2,40.984491,39.823104,Aytemiz,True,False
Yıldızlı Petrol-3 Ür. Nak. İnş Taah. Tur. Ser. Tic. Ltd. Şti,41.067223,39.516242,Aytemiz,True,False
Elezoğlu Petrol Ürü. İnş. Taah Tur. Nak. San. Ve Tic. Ltd Şti,40.979065,39.749948,Aytemiz,False,False
Yılmazlar Petrol Nakliyat Tur. İnş.ve Hafr.Tic.Ltd.Şti.,40.9533,39.9084,Aytemiz,True,False
Selçuk Erbaşaran Petrol Ürn.Oto.Turz.Nakl.Tic.Ltd.Şti.,40.970453,39.528476,Aytemiz,True,False
Manavlar Petrol Emlak İnş.San. Ve T Ltd.Şti,38.67843,29.450074,Aytemiz,True,False
MGE Akar. Nak. Tur. İnş. Oto. Mer. Gıd. San. Ve Tic. Ltd Şti,38.327307,28.915029,Aytemiz,False,False
Denktaş Petrolcülük Taahhüt Ve Sanayi Ticaret Limited Şirketi,38.681188,29.636446,Aytemiz,True,False
Gazi64 Akaryakıt İnş. Tur. Nak Gıda Ticaret A.ş.,38.6767,29.2555,Aytemiz,True,False
Uğursan Akaryakıt Nak.Tic.Ltd.Şti.,38.50736,43.379549,Aytemiz,True,False
Sonay Pet.Mad.İnş.Tar.Hay.Oto Taş.Taah.İth.İhr.Tic.San.Ltd.Ş,39.014599,43.389659,Aytemiz,True,False
Kılıçvan Taşımacılık Petrol İnş.Gıd.San.Tic.Ltd.Şti,38.317804,43.175433,Aytemiz,False,False
Öz-Akınsan Petrol Ürünleri Nak Gıd.Paz.San.Tic.Ltd.Şti.,38.657666,43.99106,Aytemiz,True,False
Uçarlar Van Akaryakıt Nak. İnş Tur. San. ve Tic. Ltd. Şti.,38.5129,43.3746,Aytemiz,True,False
Fıstıklı Akaryakıt ve Ticaret Anoni Şirketi,40.484462,28.884966,Aytemiz,False,False
Ceka Akaryakıt -2 Lojistik Kuyumcul San.Tic.Ltd.Şti.,40.680752,29.396174,Aytemiz,True,False
GGG Petrolleri-2 Sanayi Ve Ticaret Anonim Şirketi,40.619975,29.271007,Aytemiz,True,False
Kristal Gaz-İş-5 Oto. ve Taş. Tic. Ve San. Limited Şirketi,40.682668,29.40296,Aytemiz,True,False
Akdağ Bora Petrol Otomotiv Tic.Ltd.,39.659545,35.883444,Aytemiz,False,False
Coşkun Petrol Ve Otomotiv Tic.Ltd.Şti.,39.860623,34.933862,Aytemiz,True,False
Eryılmazlar Petrol Ve Tur.Yat.Ltd.Ş,39.302211,35.619196,Aytemiz,True,False
Ardıçlar Akaryakıt Nakliye Tar.Hayv İnş.Malz.San.Tic.Ltd.Şti.,39.685026,35.424835,Aytemiz,True,True
Özbozkurt Nakliye İnşaat Petrol Gıd Tarım Ürünleri Ticaret Sanayi Ltd.,39.834645,34.778219,Aytemiz,True,False
Hitit Ges Enerji Sanayi Ticaret Lim Şirketi,39.823914,34.817904,Aytemiz,True,True
Yılmaz Turizm Sanayi ve Ticaret Limited Şirketi,39.817645,34.786942,Aytemiz,True,False
Seymen Petrol İnşaat Turizm Nakliya Madencilik Ticaret Limited Şirketi,39.229868,35.482342,Aytemiz,True,False
Gürsan Yatırım Ve Enerji Anonim Şirketi,39.972076,35.848651,Aytemiz,False,False
Durmazlar Tarım -2 Ürn.Hayv.Gıd. Akr.Turz.İnş.Paz.Tic.San.Ltd.Ş,39.1881,35.2441,Aytemiz,True,False
Şahbazlar Gıda Akaryakıt Nak.İnş.Turz.Tar.Hayv.Ürn.San.,39.7901,35.2318,Aytemiz,True,False
Tabakoğlu İnşaat Nakliye Orman Ürün Petrol Hayvancılık San.Ve Tic.Ltd.,41.262492,32.034809,Aytemiz,True,False
Kamil Mantarlı İnşaat Nakliye Turiz Ürün.Paz.Ve Kuy.San.Ve Tic.A.Ş.,41.416714,32.093801,Aytemiz,True,False
Avcılar Akaryakıt Petrol Ürünleri S ve Ticaret Limited Şirketi,41.271327,31.542867,Aytemiz,True,False
Özdemir Petrol İnşaat Nakliyat Ve Ticaret Anonim Şirketi,41.451373,31.758127,Aytemiz,False,False
Çebi Akaryakıt Kaf. Hiz. Taş. Gıda Kir. Tur. Ener Sos. Hiz. San. Tic L,41.22138273799917,31.40941638459084,Aytemiz,True,False
Geylaniler Petrol Ürünleri Ticaret Ve Sanayi Limited Şirketi,36.96576,35.609555,Kadoil,False,False
ALTINYÜZÜK GIDA AKARYAKIT VE PETROL ÜRÜNLERİ İTHALAT İHRACAT TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ,36.873306,35.346085,Kadoil,False,False
Tanrıverdi Petrol Nakliyat Gıda Turizm Sanayi Ve Ticaret Limited Şirketi,37.442945,35.780642,Kadoil,False,False
Mobay Petrol Turizm Tarım Gübre İnşaat Gıda Fırın Lokanta Nakliyat Sanayi Ve Ticaret Limited Şirketi,37.491919,35.83175,Kadoil,False,False
İZ PETROL İNŞAAT NAKLİYAT GIDA GÜBRE MADEN İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.424777,35.788907,Kadoil,False,False
MEHMET ALTINYÜZÜK-YÜZBAŞI PETROL - 2,36.724757,35.335552,Kadoil,False,False
Mehmet Altınyüzük-Yüzbaşı Petrol,36.725556,35.336114,Kadoil,False,False
Nadir İnşaat Nakliyat Hafriyat Turizm Temizlik Gıda Marketçilik Daynıklıtüketim Petrol Ürünler Taahhüt Sanayi Ve Ticaret Limited Şirketi,37.259391,35.661505,Kadoil,False,False
KARDELEN PETROL ÜRÜNLERİ TARIM NAKLİYE GIDA İNŞAAT EMLAK OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.370829,35.845197,Kadoil,False,False
BİNBEĞİ PETROL ÜRÜNLERİ LPG TİCARET VE SANAYİ LİMİTED ŞİRKETİ,36.587922,35.383953,Kadoil,False,False
Bazlar Gıda Zirai İlaç Gübre Tarım Petrol Sanayi ve Ticaret Limited Şirketi,36.8078487,35.5663104,Kadoil,False,False
RAV PETROL YEMEKÇİLİK TEMİZLİK İNŞAAT SANAYİ TİCARET ANONİM ŞİRKETİ-2,36.996357,35.343408,Kadoil,False,False
CENGİZ GÖL,37.2717,35.6818,Kadoil,False,False
TASER GRUP İNŞAAT HAZIR BETON MADENCİLİK NAKLİYE İMALAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,36.991911,35.316111,Kadoil,False,False
ALTUNOK PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.276241,35.854505,Kadoil,False,False
Yetiş Petrol Ticaret Kollektif Şirketi Mehmet Emin Yetiş Ve Ortakları,37.78775,38.625768,Kadoil,False,False
GÜMÜŞ AKARYAKIT İNŞAAT NAKLİYAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.7007,38.121016,Kadoil,False,False
Özdereci Akaryakıt Turizm İnşaat Mühendislik Nakliyat Sanayi Ve Ticaret Limited Şirketi,37.722979,38.175086,Kadoil,False,False
Erdal Özdemir,38.0211658,39.027196,Kadoil,False,False
SEZGİN AKARYAKIT OTOMOTİV GIDA TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.75638,38.23621,Kadoil,False,False
MUSCEN TARIM İNŞAAT TAŞIMACILIK TEMİZLİK HAYVANCILIK AKARYAKIT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.77372,38.790827,Kadoil,False,False
ENVEROĞLU TAŞIMACILIK AKARYAKIT SANAYİ TİCARET LİMİTED ŞİRKETİ,37.579807,38.475697,Kadoil,False,False
KAHTA TARIMSAL YAYIM VE DANIŞMANLIK MEDİKAL TAŞIMACILIK HAYVANCILIK PETROL ÜRÜNLERİ YENİLENEBİLİR ENERJİ TARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.811288,38.771199,Kadoil,False,False
FETHİBEY BELEDİYESİ AKARYAKIT İSTASYONU İŞLETMESİ,38.851515,30.498702,Kadoil,False,False
Yeni Sarıkavak Petrol Gıda Taşımacılık İnşaat Turizm Pazarlama Sanayi Ve Ticaret Limited Şirketi,37.872013,29.810114,Kadoil,False,False
ALPAY TEKSTİL ÜRÜNLERİ İMALAT PAZARLAMA VE SANAYİ TİCARET LİMİTED ŞİRKETİ - 2,38.717604,31.036207,Kadoil,False,False
DİLHAS UĞUR,38.798506,30.373787,Kadoil,False,False
Alpay Tekstil Ürünleri İmalat Pazarlama ve Sanayi Ticaret Ltd. Şti.,38.686916,30.709947,Kadoil,False,False
iptal ASİ NAKLİYAT VE PETROLCÜLÜK SANAYİ TİCARET LİMİTED ŞİRKETİ,38.737415,30.349426,Kadoil,False,False
AKKUM HARFİYAT NAKLİYAT PETROL ÜRÜNLERİ YURT İŞLETMECİLİĞİ VE TEMİZLİK TİC. LTD. ŞTİ.,38.596904,31.034427,Kadoil,False,False
AFYON AK GRUP İNŞAAT PVC HAZIR BETON TARIM HAYVANCILIK OTOMOTİV NAKLİYE KÖMÜR MADENCİLİK AKARYAKIT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.695556,31.051667,Kadoil,False,False
KOCAAHMEDLER PETROL İNŞAAT MİMARLIK TARIM HAYVANCILIK VE İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ,38.5262,30.5478,Kadoil,False,False
HAYDAROĞULLARI PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.795768,30.195102,Kadoil,False,False
ABİM AKARYAKIT TARIM GIDA NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.164504,30.191886,Kadoil,False,False
GEMPA ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.926579,31.596194,Kadoil,False,False
ESİN SANAYİ TİCARET LİMİTED ŞİRKETİ,39.22412,42.853812,Kadoil,False,False
Emrah Yıldırım,39.67892,43.02256,Kadoil,False,False
Nurşah Nakliyat İnşaat Taahhüt Sanayi Ticaret Limited Şirketi,39.68592,43.240005,Kadoil,False,False
DOĞUKAN TANRIKULU,39.5445,43.959905,Kadoil,False,False
Adem Boğucu,39.0758,42.8972,Kadoil,False,False
CMS PETROL İNŞAAT TURİZM GIDA İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ-AĞRI,39.53298,43.67607,Kadoil,False,False
ZANA NAKLİYE PETROL OTOMOTİV İNŞAAT GIDA İTHALAT VE İHRACAT PAZARLAMA SANAYİ LTD. ŞTİ.,39.60016,44.052449,Kadoil,False,False
CMS PETROL İNŞAAT TURİZM GIDA İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ,39.5395,43.9838,Kadoil,False,False
ÜMİT TEMİZLİK İNŞAAT TURİZM GIDA TARIM PETROLCÜLÜK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.448374,33.931399,Kadoil,False,False
OKURLAR PETROL HAYVANCILIK TARIM İNŞAAT GIDA NAKLİYE SANAYİ TİCARET LİMİTED ŞİRKETİ,38.292107,33.767361,Kadoil,False,False
MFİ GÜNGÖR PETROL GIDA HAYVANCILIK İNŞAAT OTOMOTİV TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.241086,34.300347,Kadoil,False,False
ÜNAL KARDEŞLER İNŞAAT NAKLİYAT MADENCİLİK TURİZM PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.437725,33.944874,Kadoil,False,False
KELİKLER AKARYAKIT TARIM HAYVANCILIK NAKLİYE İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.196499,33.343786,Kadoil,False,False
AYYILDIZLAR PETROL ÜRÜNLERİ MADENİ YAĞ NAKLİYE İNŞAAT TAAHHÜT GIDA MARKET EMLAK VE OTO ALIM SATIM KOMİSYONCULUĞU SANAYİ VE TİCARET LİMİTED ŞİRKETİ(AKSARAY),38.740268,34.044096,Kadoil,False,False
AKSARAY DURU PETROLCÜLÜK SANAYİ TİCARET LİMİTED ŞİRKETİ,38.358124,33.975842,Kadoil,False,False
NESPET AKARYAKIT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.251482,33.994794,Kadoil,False,False
AYTUĞ AKARYAKIT İNŞAAT PAZARLAMA NAKLİYAT SANAYİ VE TİCARET LTD.ŞTİ,38.366466,34.007316,Kadoil,False,False
BAYRAKDAR AKARYAKIT SANAYİ TİCARET LİMİTED ŞİRKETİ,38.343355,33.751255,Kadoil,False,False
ÖMER BİLGİN AKARYAKIT OTOMOTİV SANAYİ TİCARET LİMİTED ŞİRKETİ (Bahçecik Köyü),40.859275,35.480771,Kadoil,False,False
TÜMTURK PETROLCÜLÜK ANONİM ŞİRKETİ (AMASYA),40.86657,35.52855,Kadoil,False,False
ÜNYAZ OTOMOTİV PETROL ÜRÜNLERİ PAZARLAMA SANAYİ VE TİCARET ANONİM ŞİRKETİ,38.93363,33.542701,Kadoil,False,False
Akköprü Petrol Akaryakıt Ürünleri TaşımacılıkTicaret Ve Sanayi Anonim Şirketi(Yenimahalle),39.954361,32.831495,Kadoil,False,False
İbrahim Sarı,40.129262,31.910893,Kadoil,False,False
Başkent Oil Akaryakıt Nakliye İnşaat Gıda Ürünleri Sanayi İç Ve Dış Ticaret Limited Şirketi,40.199163,32.691588,Kadoil,False,False
ASSİYE KILINÇ,39.25710634774285,32.25628081534144,Kadoil,False,False
Mihraç Petrol Ürünleri Otomotiv Nakliyat Tarım İnşaat Malzemeleri Sanayi Ticaret Limited Şirketi,39.431601,32.517861,Kadoil,False,False
DAMLASOY PETROL ÜRÜNLERİ NAKLİYE TARIM VE HAYVANCILIK SANAYİ TİCARET LİMİTED ŞİRKETİ,39.1505,33.278,Kadoil,False,False
BK Petrol Akaryakıt Ürünleri Taşımacılık Ticaret ve Sanayi Limited Şirketi,39.934349,32.71914,Kadoil,False,False
ANKARA KALE PETROL NAKLİYE İNŞAAT TARIM HAYVANCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,39.234671,33.019966,Kadoil,False,False
BCR GIDA İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ,39.966219,33.143266,Kadoil,False,False
KESER PETROL SANAYİ VE TİCARET ANONİM ŞİRKETİ,40.057301,32.625001,Kadoil,False,False
İBRAHİM SARI,40.16855,31.924841,Kadoil,False,False
ÜLGERLER TUZGÖLÜ AKARYAKIT TURİZM NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,39.076122,33.413143,Kadoil,False,False
ARAYIT PETROL GIDA İNŞAAT NAKLİYE TARIM SANAYİ TİCARET LİMİTED ŞİRKETİ,39.414224,31.987441,Kadoil,False,False
KUĞULU PETROL AKARYAKIT ÜRÜNLERİ TAŞIMACILIK SANAYİ VE TİCARE A.Ş.,39.908841,32.858512,Kadoil,False,False
YENİKENT PETROL ÜRÜNLERİ OTOMOTİV İNŞAAT GİYİM GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ-2,39.204318,32.743497,Kadoil,False,False
ODİ ENERJİ AKARYAKIT NAKLİYE OTOMOTİV İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ,39.95209,33.06555,Kadoil,False,False
BAŞKENT VİZYON AKARYAKIT LİMİTED ŞİRKETİ GÖLBAŞI ŞUBESİ,39.547311,32.859838,Kadoil,False,False
ŞTAŞ AKARYAKIT ENERJİ NAKLİYE OTOMOTİV İNŞAAT SANAYİ LİMİTED ŞİRKETİ,39.655979,32.218631,Kadoil,False,False
ASİ NAKLİYAT VE PETROLCÜLÜK SANAYİ TİCARET LİMİTED ŞİRKETİ,40.033858,32.856048,Kadoil,False,False
GENÇLER PET. ÜRÜ. VE OTO. SANAYİ TURZ. TAAH. TİCARET LİMİTED ŞİRKETİ,37.219848,30.506657,Kadoil,False,False
HAKER PETROL ÜRÜNLERİ İNŞAAT TURİZM TARIM VE ORMANCILIK PAZARLAMA NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,36.550671,32.015686,Kadoil,False,False
TEK-PET PETROL ÜRÜNLERİ TİCARETİ VE DİNLENME TESİSLERİ İŞLETMECİLİĞİ TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,36.947062,30.850823,Kadoil,False,False
ÖNCÜ ÇİÇEK AKARYAKIT VE OTOGAZ ÜRÜNLERİ İNŞAAT GIDA PAZARLAMA TİCARET LİMİTED ŞİRKETİ,36.332245,30.27671,Kadoil,False,False
POLATLAR GÜVENLİK SİSTEMLERİ AYDINLATMA PETROL OTOMOTİV NAKLİYAT İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ,36.8985,30.7621,Kadoil,False,False
MARİN ENERJİ LOJİSTİK İNŞAAT PETROL GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,36.899338,31.207151,Kadoil,False,False
URAS AKARYAKIT NAKLİYE TİCARET LİMİTED ŞİRKETİ,36.888412,30.735659,Kadoil,False,False
AKSU FRİGO AKARYAKIT NAKLİYE ARAÇ KİRALAMA İNŞAAT GAYRİMENKUL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,36.946816,30.867027,Kadoil,False,False
BALSAY PETROL ÜRÜNLERİ TAŞIMACILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ,36.857693,30.869498,Kadoil,False,False
TEK-PET PETROL ÜRÜNLERİ TİCARETİ VE DİNLENME TESİSLERİ İŞLETMECİLİĞİ TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ-3,36.3647,30.1512,Kadoil,False,False
